study_num,substudy_num,genus_species,n0_m2,nt_m2,t,Area/Plotna(m2),No.naPlots/point,Othernafactornaadjustment,pdf num-Alex,Notes
61,221,Thalassoma amblycephalum ,2.222222222,0.888888889,6,0.125,1,1,654,Corrected densities.
61,221,Thalassoma amblycephalum ,2.222222222,0.444444444,6,0.125,1,1,654,Corrected densities.
61,224,Thalassoma amblycephalum ,2.222222222,0.444444444,6,2.25,1,1,654,Corrected densities.
61,224,Thalassoma amblycephalum ,2.222222222,0.444444444,6,2.25,1,1,654,Corrected densities.
61,221,Thalassoma amblycephalum ,1.333333333,0.888888889,6,0.125,1,1,654,Corrected densities.
61,221,Thalassoma amblycephalum ,1.333333333,0.444444444,6,0.125,1,1,654,Corrected densities.
61,221,Thalassoma amblycephalum ,1.333333333,0.444444444,6,0.125,1,1,654,Corrected densities.
61,224,Thalassoma amblycephalum ,1.333333333,0,6,2.25,1,1,654,Corrected densities.
61,224,Thalassoma amblycephalum ,1.333333333,0.444444444,6,2.25,1,1,654,Corrected densities.
61,224,Thalassoma amblycephalum ,1.333333333,0.444444444,6,2.25,1,1,654,Corrected densities.
74,258,Chrysiptera parasema,32,30.00566573,5,0.5,2,1,475,We could not discern the source of the data in the previous version of this file.  Thus Adrian re-extracted.  Craig updated the file and the density calculations.
74,259,Chrysiptera parasema,32,4.620320864,5,0.5,2,1,475,We could not discern the source of the data in the previous version of this file.  Thus Adrian re-extracted.  Craig updated the file and the density calculations.
74,260,Dascyllus melanurus,24,19.05617978,5,0.5,2,1,475,We could not discern the source of the data in the previous version of this file.  Thus Adrian re-extracted.  Craig updated the file and the density calculations.
74,261,Dascyllus melanurus,24,22.38202248,5,0.5,2,1,475,We could not discern the source of the data in the previous version of this file.  Thus Adrian re-extracted.  Craig updated the file and the density calculations.
74,258,Chrysiptera parasema,16,13.28045326,5,0.5,2,1,475,We could not discern the source of the data in the previous version of this file.  Thus Adrian re-extracted.  Craig updated the file and the density calculations.
74,259,Chrysiptera parasema,16,1.882352944,5,0.5,2,1,475,We could not discern the source of the data in the previous version of this file.  Thus Adrian re-extracted.  Craig updated the file and the density calculations.
74,258,Chrysiptera parasema,8,6.708215296,5,0.5,4,1,475,We could not discern the source of the data in the previous version of this file.  Thus Adrian re-extracted.  Craig updated the file and the density calculations.
74,259,Chrysiptera parasema,8,2.053475936,5,0.5,4,1,475,We could not discern the source of the data in the previous version of this file.  Thus Adrian re-extracted.  Craig updated the file and the density calculations.
74,260,Dascyllus melanurus,8,8,5,0.5,4,1,475,We could not discern the source of the data in the previous version of this file.  Thus Adrian re-extracted.  Craig updated the file and the density calculations.
74,261,Dascyllus melanurus,8,8,5,0.5,4,1,475,We could not discern the source of the data in the previous version of this file.  Thus Adrian re-extracted.  Craig updated the file and the density calculations.
60,214,thalassoma quinquevittatum,2.69058296,1.34573991,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,2.69058296,1.34573991,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,2.69058296,0.896412556,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,2.69058296,0.896412556,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,2.69058296,0.896860987,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,2.69058296,0.448430493,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,2.69058296,1.34573991,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,2.69058296,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,2.69058296,0.448430493,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,2.69058296,0.896412556,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,2.69058296,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,2.69058296,1.793721973,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,2.69058296,1.794170404,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,2.69058296,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,2.69058296,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,2.69058296,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,2.69058296,0.895964126,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,2.69058296,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,2.69058296,0.895964126,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,2.69058296,1.34529148,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,1.34529148,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,1.34529148,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,1.34529148,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,1.34529148,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,1.34529148,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,1.34529148,0,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,1.34529148,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,1.34529148,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,1.34529148,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,214,thalassoma quinquevittatum,1.34529148,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,1.34529148,1.34529148,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,1.34529148,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,1.34529148,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,1.34529148,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,1.34529148,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,1.34529148,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,1.34529148,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,1.34529148,0.897309417,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,1.34529148,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
60,215,thalassoma quinquevittatum,1.34529148,0.447982063,5,2.23,1,1,10007,Craig redid with datafile provided by Geange to Stier
38,117,Dascyllus flavicaudus,509.2958179,254.6479089,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,509.2958179,318.3098862,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,509.2958179,445.6338407,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,509.2958179,222.8169203,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,509.2958179,190.9859317,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,509.2958179,190.9859317,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,254.6479089,254.6479089,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,254.6479089,222.8169203,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,254.6479089,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,254.6479089,190.9859317,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,254.6479089,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,254.6479089,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,254.6479089,190.9859317,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,254.6479089,222.8169203,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,254.6479089,190.9859317,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,254.6479089,190.9859317,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,254.6479089,190.9859317,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,254.6479089,254.6479089,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,95.49296586,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,63.66197724,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,117,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,95.49296586,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,95.49296586,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,63.66197724,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,63.66197724,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
38,118,Dascyllus flavicaudus,127.3239545,127.3239545,4,0.031415927,1,2,226,"Lost fish were NOT replaced, t=4 d, Authors provided data for each replicate"
83,249,Pomacentrus_pavo,32,16,4,1,1,1,10017,updated with data from Stier.
83,249,Pomacentrus_pavo,24,13,4,1,1,1,10017,updated with data from Stier.
83,249,Pomacentrus_pavo,24,1,4,1,1,1,10017,updated with data from Stier.
83,249,Pomacentrus_pavo,16,10,4,1,1,1,10017,updated with data from Stier.
83,249,Pomacentrus_pavo,16,4,4,1,1,1,10017,updated with data from Stier.
83,249,Pomacentrus_pavo,9,9,4,1,1,1,10017,updated with data from Stier.
83,249,Pomacentrus_pavo,8,5,4,1,1,1,10017,updated with data from Stier.
83,249,Pomacentrus_pavo,8,8,4,1,1,1,10017,updated with data from Stier.
83,249,Pomacentrus_pavo,7,7,4,1,1,1,10017,updated with data from Stier.
83,249,Pomacentrus_pavo,5,5,4,1,1,1,10017,updated with data from Stier.
83,249,Pomacentrus_pavo,5,4,4,1,1,1,10017,updated with data from Stier.
83,249,Pomacentrus_pavo,1,1,4,1,1,1,10017,updated with data from Stier.
56,206,Thalassoma bifasciatum ,0.7,0.266666667,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.666666667,0.333333333,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.533333333,0.3,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.5,0.033333333,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.483333333,0.3,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.333333333,0.066666667,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.3,0.1,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.3,0.133333333,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.3,0.016666667,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.3,0.033333333,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.3,0.033333333,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.283333333,0.016666667,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.283333333,0.066666667,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.266666667,0.1,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.266666667,0,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.2,0.133333333,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.133333333,0.033333333,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.133333333,0.05,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.133333333,0,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.116666667,0.05,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.1,0.05,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.1,0.016666667,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.1,0,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
56,206,Thalassoma bifasciatum ,0.066666667,0.033333333,3.3,NA,NA,NA,402,"CUMULATIVE, so not QAQCed."
42,134,Pomocentrus moluccensis,0.633333333,0.366666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.6,0.366666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.6,0.266666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.6,0.333333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.6,0.233333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.6,0.233333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.6,0.333333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.566666667,0.3,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.566666667,0.266666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.566666667,0.2,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.566666667,0.3,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.566666667,0.333333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.566666667,0.366666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.566666667,0.3,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.566666667,0.366666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.566666667,0.3,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.566666667,0.3,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.266666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.233333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.266666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.266666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.233333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.233333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.233333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.3,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.233333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.233333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.266666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.333333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.533333333,0.3,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.5,0.233333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.5,0.233333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.5,0.266666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.5,0.233333333,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.5,0.266666667,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
42,134,Pomocentrus moluccensis,0.466666667,0.2,3,NA,NA,1,266,"NOT COHORT -- intercohort, so won't be used.  Not QAQCed."
55,200,Dascyllus flavicaudus,NA,NA,2,0.0707,5,1,383,they estimate beta; we'll use their estimates; but need to xform their betas (per coral) to per m2 by: beta / .0707
55,201,Dascyllus flavicaudus,NA,NA,2,0.0707,5,1,383,they estimate beta; we'll use their estimates; but need to xform their betas (per coral) to per m2 by: beta / .0707
55,202,Dascyllus flavicaudus,NA,NA,2,0.0707,5,1,383,they estimate beta; we'll use their estimates; but need to xform their betas (per coral) to per m2 by: beta / .0707
55,203,Dascyllus flavicaudus,NA,NA,2,0.0707,5,1,383,they estimate beta; we'll use their estimates; but need to xform their betas (per coral) to per m2 by: beta / .0707
55,204,Dascyllus flavicaudus,NA,NA,2,0.0707,5,1,383,they estimate beta; we'll use their estimates; but need to xform their betas (per coral) to per m2 by: beta / .0707
55,205,Dascyllus flavicaudus,NA,NA,2,0.0707,5,1,383,they estimate beta; we'll use their estimates; but need to xform their betas (per coral) to per m2 by: beta / .0707
82,280,Sebastes_spp,11.7139772,10.5461588,2,6,1,1,345,good
82,281,Sebastes_spp,11.7014742,9.55126844,2,6,1,1,345,good
82,281,Sebastes_spp,11.7014742,7.9360421,2,6,1,1,345,good
82,279,Sebastes_spp,11.6995074,11.3665876,2,6,1,1,345,good
82,280,Sebastes_spp,11.6812167,10.3598036,2,6,1,1,345,good
82,279,Sebastes_spp,11.6687192,11.1662378,2,6,1,1,345,good
82,280,Sebastes_spp,10.0874066,9.66737546,2,6,1,1,345,good
82,280,Sebastes_spp,10.0216583,9.27600966,2,6,1,1,345,good
82,281,Sebastes_spp,10.012285,8.448499,2,6,1,1,345,good
82,281,Sebastes_spp,10.012285,8.01640024,2,6,1,1,345,good
82,279,Sebastes_spp,10.0061576,9.75388303,2,6,1,1,345,good
82,279,Sebastes_spp,9.97536946,9.64038187,2,6,1,1,345,good
82,280,Sebastes_spp,8.3907652,8.04277663,2,6,1,1,345,good
82,280,Sebastes_spp,8.38985519,7.96815565,2,6,1,1,345,good
82,281,Sebastes_spp,8.38452088,7.31456204,2,6,1,1,345,good
82,281,Sebastes_spp,8.35380835,7.18096885,2,6,1,1,345,good
82,279,Sebastes_spp,8.34359606,7.84111467,2,6,1,1,345,good
82,279,Sebastes_spp,8.31280788,8.14738191,2,6,1,1,345,good
82,280,Sebastes_spp,6.71308233,5.47278154,2,6,1,1,345,good
82,279,Sebastes_spp,6.68103448,6.59625367,2,6,1,1,345,good
82,279,Sebastes_spp,6.68103448,6.2633339,2,6,1,1,345,good
82,281,Sebastes_spp,6.63390663,5.23472968,2,6,1,1,345,good
82,281,Sebastes_spp,6.63390663,4.72032639,2,6,1,1,345,good
82,280,Sebastes_spp,6.62860289,6.04546723,2,6,1,1,345,good
82,280,Sebastes_spp,4.99270474,4.40181881,2,6,1,1,345,good
82,279,Sebastes_spp,4.98768473,4.73954577,2,6,1,1,345,good
82,279,Sebastes_spp,4.98768473,4.90497174,2,6,1,1,345,good
82,281,Sebastes_spp,4.97542998,4.91370158,2,6,1,1,345,good
82,281,Sebastes_spp,4.97542998,4.65649993,2,6,1,1,345,good
82,280,Sebastes_spp,4.96305351,4.47041854,2,6,1,1,345,good
82,280,Sebastes_spp,4.16353218,3.90966918,2,6,1,1,345,good
82,280,Sebastes_spp,4.16239467,3.81639296,2,6,1,1,345,good
82,279,Sebastes_spp,4.15640394,3.99097797,2,6,1,1,345,good
82,281,Sebastes_spp,4.14619165,3.89927807,2,6,1,1,345,good
82,281,Sebastes_spp,4.14619165,3.89927807,2,6,1,1,345,good
82,279,Sebastes_spp,4.12561576,3.62313437,2,6,1,1,345,good
82,280,Sebastes_spp,2.49676946,2.23512585,2,6,1,1,345,good
82,279,Sebastes_spp,2.49384236,2.24363558,2,6,1,1,345,good
82,281,Sebastes_spp,2.48771499,2.08648042,2,6,1,1,345,good
82,281,Sebastes_spp,2.48771499,2.08648042,2,6,1,1,345,good
82,280,Sebastes_spp,2.46908993,2.46540438,2,6,1,1,345,good
82,279,Sebastes_spp,2.46305419,2.29762822,2,6,1,1,345,good
82,281,Sebastes_spp,1.65847666,1.60703633,2,6,1,1,345,good
82,281,Sebastes_spp,1.65847666,1.50415567,2,6,1,1,345,good
82,280,Sebastes_spp,1.6346848,1.54418411,2,6,1,1,345,good
82,280,Sebastes_spp,1.60495775,1.60495775,2,6,1,1,345,good
82,279,Sebastes_spp,1.60098522,1.43555925,2,6,1,1,345,good
73,256,Chromis viridis,1131.861913,659.0324161,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,257,Chromis viridis,1131.861913,756.3674196,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
